Ge,1.0,0.25,1
ZnSe,1.0,0.414,1
BaF2,1.0,0.688,1
Ge,1.0,0.25,1
ZnSe,1.0,0.414,1
BaF2,1.0,0.687,1
Ge,1.0,0.25,1
Air,1.0,2.0,1
Ge,1.0,0.25,1
BaF2,1.0,0.689,1
ZnSe,1.0,0.414,1
Ge,1.0,0.25,1
BaF2,1.0,0.689,1
ZnSe,1.0,0.414,1
Ge,1.0,0.25,1
Si,1.0,30.0,1
