Ge,1.0,0.625,1
ZnS,1.0,1.13,1
Ge,1.0,0.625,1
ZnS,1.0,1.13,1
Ge,1.0,0.625,1
ZnS,1.0,1.13,1
Ge,1.0,0.625,1
Air,1.0,5.0,1
Ge,1.0,0.625,1
ZnS,1.0,1.13,1
Ge,1.0,0.625,1
ZnS,1.0,1.13,1
Ge,1.0,0.625,1
ZnS,1.0,1.13,1
Ge,1.0,0.625,1
Si,1.0,30.0,1
