ZnS,1.0,0.005,1
ZnSe,1.0,0.414,1
Air,1.0,1.0,1
ZnSe,1.0,0.414,1
Air,1.0,1.0,1
ZnSe,1.0,0.414,1
Air,1.0,1.0,1
ZnSe,1.0,0.414,1
