Ge,1.0,0.625,1
ZnS,1.0,1.13,1
Ge,1.0,0.625,1
ZnS,1.0,1.13,1
Ge,1.0,0.625,1
ZnS,1.0,1.13,1
Ge,1.0,0.625,1
