ZnSe,1.0,1.04,1
BaF2,1.0,1.72,1
ZnSe,1.0,1.04,1
BaF2,1.0,1.72,1
ZnSe,1.0,1.04,1
BaF2,1.0,1.72,1
ZnSe,1.0,1.04,1
