ZnSe,1.0,1.04,1
BaF2,1.0,1.72,1
ZnSe,1.0,1.04,1
BaF2,1.0,1.72,1
ZnSe,1.0,1.04,1
Air,1.0,5.0,1
ZnSe,1.0,1.04,1
BaF2,1.0,1.72,1
ZnSe,1.0,1.04,1
BaF2,1.0,1.72,1
ZnSe,1.0,1.04,1
Si,1.0,15.0,1
